time,open,high,low,close
1716534000000,1.08401,1.08413,1.08352,1.08353
1716534900000,1.08354,1.08379,1.08344,1.08365
1716535800000,1.08364,1.08397,1.08348,1.08396
1716536700000,1.08396,1.08429,1.08384,1.08409
1716537600000,1.08409,1.08437,1.08393,1.08421
1716538500000,1.0842,1.08444,1.08413,1.08413
1716539400000,1.08412,1.0851,1.08375,1.0849
1716540300000,1.08492,1.08537,1.08473,1.08512
1716541200000,1.08511,1.08526,1.08489,1.08499
1716542100000,1.085,1.08529,1.08479,1.08521
1716543000000,1.08523,1.08534,1.08457,1.08469
1716543900000,1.08469,1.0847,1.08419,1.08428
1716544800000,1.08435,1.08501,1.08426,1.08475
1716545700000,1.08475,1.08482,1.08422,1.08469
1716546600000,1.0847,1.08506,1.08441,1.08472
1716547500000,1.08472,1.0849,1.08426,1.0846
1716548400000,1.08459,1.08522,1.08456,1.08522
1716549300000,1.08521,1.08547,1.08509,1.08531
1716550200000,1.08532,1.08558,1.08492,1.08495
1716551100000,1.08494,1.08523,1.0848,1.08512
1716552000000,1.08511,1.08533,1.0849,1.08527
1716552900000,1.08527,1.08578,1.08521,1.08563
1716553800000,1.08563,1.08566,1.08511,1.08511
1716554700000,1.0851,1.08514,1.08464,1.0847
1716555600000,1.0847,1.08492,1.08459,1.0849
1716556500000,1.08492,1.08524,1.0849,1.08513
1716557400000,1.08512,1.08523,1.08495,1.08515
1716558300000,1.08516,1.08527,1.08508,1.0852
1716559200000,1.0852,1.08532,1.08512,1.08527
1716560100000,1.08527,1.08533,1.08496,1.08496
1716561000000,1.08496,1.08507,1.0848,1.08492
1716561900000,1.08491,1.08507,1.0849,1.08496
1716562800000,1.08495,1.08496,1.08476,1.0848
1716563700000,1.0848,1.08496,1.08478,1.08494
1716564600000,1.08493,1.085,1.08476,1.08485
1716565500000,1.08485,1.08497,1.0848,1.08488
1716566400000,1.08488,1.08492,1.08482,1.08484
1716567300000,1.08484,1.08485,1.08466,1.08473
1716568200000,1.08474,1.08483,1.08468,1.08475
1716569100000,1.08475,1.08476,1.08442,1.0846
1716742800000,1.0845,1.08453,1.0845,1.08453
1716743700000,1.08453,1.08453,1.0843,1.08446
1716744600000,1.08449,1.08466,1.08449,1.08463
1716745500000,1.08466,1.08466,1.0843,1.08449
1716746400000,1.08451,1.08511,1.08446,1.08498
1716747300000,1.08499,1.0851,1.08493,1.08504
1716748200000,1.08503,1.08513,1.08501,1.08507
1716749100000,1.08507,1.08509,1.08499,1.08504
1716750000000,1.08503,1.08504,1.08486,1.08491
1716750900000,1.08491,1.08491,1.08486,1.08489
1716751800000,1.08489,1.08489,1.0846,1.08465
1716752700000,1.08465,1.08479,1.08463,1.08466
1716753600000,1.08467,1.08492,1.08466,1.08485
1716754500000,1.08485,1.08485,1.08471,1.08471
1716755400000,1.08471,1.08482,1.08471,1.08475
1716756300000,1.08476,1.08491,1.08472,1.08486
1716757200000,1.08488,1.08506,1.08486,1.08503
1716758100000,1.08503,1.08507,1.08488,1.08507
1716759000000,1.08508,1.08513,1.08498,1.08506
1716759900000,1.08507,1.08509,1.08498,1.08499
1716760800000,1.08499,1.08519,1.08496,1.08509
1716761700000,1.08509,1.08514,1.08488,1.08491
1716762600000,1.08489,1.08495,1.08482,1.08488
1716763500000,1.08489,1.08499,1.08487,1.08499
1716764400000,1.08499,1.08505,1.08496,1.08499
1716765300000,1.085,1.08505,1.08494,1.08499
1716766200000,1.08499,1.085,1.08478,1.08483
1716767100000,1.08483,1.0849,1.08475,1.0849
1716768000000,1.08492,1.08492,1.08472,1.08479
1716768900000,1.08479,1.08482,1.08474,1.08482
1716769800000,1.08484,1.0849,1.08481,1.0849
1716770700000,1.08489,1.08496,1.08485,1.08485
1716771600000,1.08485,1.08487,1.08479,1.08484
1716772500000,1.08484,1.08489,1.08477,1.08488
1716773400000,1.08487,1.08487,1.0848,1.08485
1716774300000,1.08483,1.08492,1.0848,1.08489
1716775200000,1.08491,1.08492,1.08443,1.08449
1716776100000,1.08449,1.08474,1.08442,1.08474
1716777000000,1.08473,1.08486,1.0846,1.08479
1716777900000,1.08479,1.08517,1.08478,1.08512
1716778800000,1.08511,1.08515,1.08473,1.08485
1716779700000,1.08485,1.08524,1.08476,1.08493
1716780600000,1.08494,1.0851,1.08481,1.08499
1716781500000,1.08499,1.08517,1.08493,1.08504
1716782400000,1.08505,1.08512,1.0845,1.08488
1716783300000,1.08488,1.08513,1.08478,1.08499
1716784200000,1.08501,1.08533,1.08497,1.08525
1716785100000,1.08524,1.08524,1.08478,1.08493
1716786000000,1.08494,1.0853,1.08488,1.0853
1716786900000,1.08529,1.08557,1.08522,1.08543
1716787800000,1.08544,1.08563,1.08538,1.08558
1716788700000,1.08557,1.08671,1.08556,1.08671
1716789600000,1.08673,1.08674,1.08579,1.08579
1716790500000,1.08578,1.08584,1.08536,1.08541
1716791400000,1.08542,1.08594,1.08537,1.08591
1716792300000,1.0859,1.08633,1.0859,1.08628
1716793200000,1.08626,1.08641,1.08585,1.08612
1716794100000,1.08611,1.08629,1.08602,1.08609
1716795000000,1.08609,1.08613,1.08583,1.08606
1716795900000,1.08605,1.08613,1.08565,1.08573
1716796800000,1.08576,1.086,1.08405,1.08467
1716797700000,1.08467,1.08511,1.0846,1.08506
1716798600000,1.08507,1.0851,1.08458,1.08479
1716799500000,1.08478,1.08506,1.08474,1.08489
1716800400000,1.0849,1.08518,1.08479,1.08482
1716801300000,1.08482,1.08531,1.08443,1.08528
1716802200000,1.08529,1.08564,1.08513,1.08555
1716803100000,1.08554,1.08589,1.08535,1.0855
1716804000000,1.08551,1.08553,1.08492,1.08493
1716804900000,1.08493,1.0854,1.08488,1.08537
1716805800000,1.08538,1.08572,1.08527,1.08566
1716806700000,1.08566,1.08596,1.08564,1.08583
1716807600000,1.08582,1.08589,1.08562,1.08586
1716808500000,1.08587,1.08598,1.08572,1.08572
1716809400000,1.08571,1.08594,1.08569,1.0859
1716810300000,1.0859,1.08598,1.08583,1.08595
1716811200000,1.08595,1.08609,1.08594,1.08608
1716812100000,1.08608,1.08616,1.08608,1.08609
1716813000000,1.08609,1.08618,1.08605,1.08617
1716813900000,1.08617,1.08619,1.08597,1.08597
1716814800000,1.08598,1.08599,1.08577,1.0858
1716815700000,1.08581,1.08606,1.08574,1.08602
1716816600000,1.08602,1.08605,1.08577,1.08577
1716817500000,1.08576,1.08577,1.08572,1.08573
1716818400000,1.08574,1.08578,1.08571,1.08578
1716819300000,1.08578,1.08585,1.08577,1.08584
1716820200000,1.08585,1.08586,1.08575,1.08577
1716821100000,1.08577,1.08579,1.08571,1.08574
1716822000000,1.08573,1.08587,1.08572,1.08585
1716822900000,1.08585,1.08585,1.08581,1.08584
1716823800000,1.08585,1.08585,1.08582,1.08582
1716824700000,1.08583,1.08599,1.08583,1.08597
1716825600000,1.08597,1.08602,1.08596,1.08601
1716826500000,1.08602,1.08607,1.08588,1.0859
1716827400000,1.08589,1.08593,1.08587,1.08588
1716828300000,1.08591,1.08593,1.08562,1.08571
1716829200000,1.08571,1.08593,1.08521,1.08593
1716830100000,1.08586,1.08602,1.08586,1.08588
1716831000000,1.08589,1.0859,1.08545,1.08579
1716831900000,1.0857,1.08583,1.08563,1.08566
1716832800000,1.08562,1.08592,1.08562,1.08592
1716833700000,1.08592,1.08593,1.0859,1.08591
1716834600000,1.08592,1.08594,1.08588,1.08594
1716835500000,1.08593,1.08603,1.08593,1.08596
1716836400000,1.08596,1.08603,1.08588,1.08593
1716837300000,1.08593,1.08605,1.08593,1.08604
1716838200000,1.08603,1.08606,1.08598,1.08603
1716839100000,1.08603,1.08618,1.086,1.08614
1716840000000,1.08615,1.08637,1.08608,1.08628
1716840900000,1.08632,1.08654,1.08613,1.0863
1716841800000,1.0863,1.08659,1.08616,1.08643
1716842700000,1.08644,1.08683,1.08628,1.0865
1716843600000,1.08649,1.0868,1.08642,1.08674
1716844500000,1.08672,1.087,1.08662,1.08677
1716845400000,1.08678,1.08703,1.08667,1.08703
1716846300000,1.08703,1.08735,1.08703,1.08722
1716847200000,1.08723,1.08742,1.08721,1.08739
1716848100000,1.08739,1.0876,1.08718,1.08726
1716849000000,1.08726,1.08757,1.08714,1.08739
1716849900000,1.08738,1.08768,1.08738,1.08758
1716850800000,1.08758,1.08758,1.08742,1.08748
1716851700000,1.08749,1.08775,1.08737,1.08768
1716852600000,1.08768,1.08782,1.08764,1.08778
1716853500000,1.08778,1.08785,1.08778,1.08784
1716854400000,1.08784,1.08796,1.08784,1.08793
1716855300000,1.08792,1.088,1.08786,1.08786
1716856200000,1.08787,1.088,1.08776,1.08791
1716857100000,1.08792,1.08792,1.08756,1.0876
1716858000000,1.08761,1.0878,1.08749,1.08766
1716858900000,1.08766,1.08771,1.08746,1.08746
1716859800000,1.08746,1.08758,1.08726,1.08755
1716860700000,1.08754,1.08765,1.08747,1.0875
1716861600000,1.08751,1.08783,1.08751,1.08777
1716862500000,1.08778,1.088,1.08765,1.08777
1716863400000,1.08778,1.08785,1.08742,1.08752
1716864300000,1.08752,1.08775,1.08737,1.08754
1716865200000,1.08753,1.08763,1.08726,1.0873
1716866100000,1.0873,1.08769,1.08716,1.08758
1716867000000,1.08758,1.08787,1.0875,1.08777
1716867900000,1.08779,1.0879,1.08768,1.08774
1716868800000,1.08773,1.08797,1.08751,1.08762
1716869700000,1.08762,1.0878,1.08729,1.08745
1716870600000,1.08744,1.08747,1.08671,1.08677
1716871500000,1.08678,1.08708,1.0867,1.08699
1716872400000,1.08699,1.08712,1.08672,1.08682
1716873300000,1.08681,1.08707,1.08681,1.087
1716874200000,1.08699,1.08761,1.08698,1.08746
1716875100000,1.08747,1.08775,1.08744,1.08768
1716876000000,1.08769,1.08795,1.08766,1.08781
1716876900000,1.08782,1.08792,1.08768,1.08771
1716877800000,1.08771,1.08797,1.08754,1.08786
1716878700000,1.08785,1.08792,1.08778,1.08782
1716879600000,1.08783,1.08875,1.08782,1.08872
1716880500000,1.08873,1.0889,1.08831,1.08849
1716881400000,1.08851,1.0888,1.08847,1.08873
1716882300000,1.08873,1.08889,1.08838,1.0884
1716883200000,1.0884,1.08846,1.08795,1.0882
1716884100000,1.08821,1.08834,1.08749,1.08767
1716885000000,1.08768,1.08802,1.08747,1.08778
1716885900000,1.08777,1.08807,1.08763,1.08764
1716886800000,1.08763,1.08779,1.08744,1.08772
1716887700000,1.08772,1.08801,1.08731,1.08757
1716888600000,1.08758,1.08771,1.08701,1.08701
1716889500000,1.087,1.08735,1.08636,1.08641
1716890400000,1.08642,1.08663,1.08578,1.08658
1716891300000,1.08658,1.08689,1.08627,1.08684
1716892200000,1.08684,1.0872,1.08638,1.08707
1716893100000,1.08708,1.08769,1.08694,1.08749
1716894000000,1.08749,1.08755,1.08712,1.08737
1716894900000,1.08738,1.0877,1.08727,1.08754
1716895800000,1.08754,1.08787,1.08751,1.08761
1716896700000,1.08762,1.08796,1.08756,1.08781
1716897600000,1.08782,1.08788,1.08745,1.08752
1716898500000,1.08751,1.08755,1.08706,1.08723
1716899400000,1.08724,1.08753,1.08723,1.08738
1716900300000,1.08738,1.08752,1.08726,1.08747
1716901200000,1.08747,1.08757,1.08692,1.08713
1716902100000,1.08713,1.08741,1.08693,1.08728
1716903000000,1.08729,1.08742,1.08688,1.08699
1716903900000,1.08699,1.08703,1.08645,1.08651
1716904800000,1.08651,1.08651,1.08622,1.08629
1716905700000,1.08629,1.08634,1.08582,1.08587
1716906600000,1.08588,1.08592,1.08555,1.08572
1716907500000,1.08573,1.08586,1.08551,1.08583
1716908400000,1.08584,1.08609,1.08565,1.08568
1716909300000,1.08568,1.086,1.08558,1.08593
1716910200000,1.08594,1.0861,1.0859,1.08603
1716911100000,1.08603,1.08619,1.08599,1.08611
1716912000000,1.08611,1.08614,1.08593,1.08596
1716912900000,1.08597,1.08602,1.08593,1.08597
1716913800000,1.08598,1.086,1.08573,1.08574
1716914700000,1.08573,1.08574,1.08559,1.08563
1716915600000,1.08562,1.08593,1.08562,1.08577
1716916500000,1.08577,1.08583,1.0857,1.08577
1716917400000,1.08578,1.08587,1.08566,1.0857
1716918300000,1.08571,1.08594,1.08567,1.08569
1716919200000,1.08572,1.08604,1.08572,1.08578
1716920100000,1.08581,1.08582,1.08567,1.08567
1716921000000,1.08567,1.08567,1.08541,1.08546
1716921900000,1.08546,1.08567,1.08545,1.08564
1716922800000,1.08565,1.08568,1.08542,1.08542
1716923700000,1.08543,1.08547,1.08522,1.08522
1716924600000,1.08522,1.08534,1.08517,1.08528
1716925500000,1.08528,1.0854,1.08511,1.08512
1716926400000,1.08512,1.08514,1.08477,1.08487
1716927300000,1.08488,1.08496,1.08481,1.0849
1716928200000,1.0849,1.08493,1.08478,1.08483
1716929100000,1.08483,1.0852,1.08483,1.08511
1716930000000,1.08511,1.08545,1.08508,1.08537
1716930900000,1.08536,1.08569,1.08536,1.08547
1716931800000,1.08547,1.0855,1.08495,1.08502
1716932700000,1.08503,1.08526,1.08501,1.08516
1716933600000,1.08516,1.08528,1.08495,1.08527
1716934500000,1.08527,1.0854,1.08496,1.08502
1716935400000,1.08502,1.08504,1.08475,1.08478
1716936300000,1.08477,1.08479,1.08459,1.08462
1716937200000,1.08462,1.08474,1.08457,1.08466
1716938100000,1.08467,1.08477,1.08461,1.08474
1716939000000,1.08473,1.08482,1.08472,1.08478
1716939900000,1.08478,1.08483,1.08468,1.08471
1716940800000,1.0847,1.0847,1.08442,1.08443
1716941700000,1.08443,1.08456,1.08439,1.08456
1716942600000,1.08457,1.08467,1.08452,1.08466
1716943500000,1.08466,1.08484,1.08461,1.08476
1716944400000,1.08475,1.08485,1.08474,1.08476
1716945300000,1.08476,1.08487,1.08462,1.08462
1716946200000,1.08461,1.08467,1.08445,1.08451
1716947100000,1.08451,1.08464,1.08443,1.08446
1716948000000,1.08445,1.08502,1.08445,1.08491
1716948900000,1.08491,1.08501,1.08461,1.08497
1716949800000,1.08496,1.08534,1.08493,1.08523
1716950700000,1.08522,1.08555,1.08513,1.08521
1716951600000,1.08521,1.08563,1.08521,1.08551
1716952500000,1.08552,1.08588,1.08551,1.08563
1716953400000,1.08563,1.08563,1.08519,1.08546
1716954300000,1.08547,1.08558,1.08506,1.0852
1716955200000,1.08519,1.08519,1.08291,1.08369
1716956100000,1.08369,1.08407,1.08353,1.08378
1716957000000,1.08377,1.08379,1.0833,1.0837
1716957900000,1.08371,1.0839,1.08347,1.08372
1716958800000,1.08371,1.08438,1.08368,1.08437
1716959700000,1.08438,1.08475,1.08428,1.08473
1716960600000,1.08474,1.08512,1.08456,1.08507
1716961500000,1.08509,1.08562,1.08493,1.08516
1716962400000,1.08512,1.08525,1.08469,1.0847
1716963300000,1.08471,1.08473,1.08429,1.0844
1716964200000,1.0844,1.08449,1.0841,1.08447
1716965100000,1.08447,1.08523,1.08434,1.08467
1716966000000,1.08466,1.08475,1.08371,1.08381
1716966900000,1.08378,1.08398,1.08355,1.08398
1716967800000,1.08398,1.08462,1.08398,1.0845
1716968700000,1.08451,1.08517,1.08448,1.08496
1716969600000,1.08495,1.08585,1.08495,1.08555
1716970500000,1.08555,1.08579,1.08521,1.08546
1716971400000,1.08546,1.08556,1.0849,1.08516
1716972300000,1.08515,1.08538,1.08461,1.08461
1716973200000,1.08462,1.08468,1.08339,1.08388
1716974100000,1.08391,1.08397,1.08337,1.08356
1716975000000,1.08357,1.08385,1.08317,1.08354
1716975900000,1.08354,1.08434,1.08347,1.08383
1716976800000,1.08384,1.08417,1.08354,1.08358
1716977700000,1.08359,1.0837,1.08204,1.08207
1716978600000,1.08207,1.08221,1.08154,1.0817
1716979500000,1.08169,1.08209,1.08111,1.08146
1716980400000,1.08145,1.08172,1.08103,1.08133
1716981300000,1.08134,1.08165,1.08116,1.08135
1716982200000,1.08134,1.08134,1.0809,1.08116
1716983100000,1.08114,1.08126,1.08088,1.08109
1716984000000,1.08109,1.08125,1.08081,1.08084
1716984900000,1.08083,1.08146,1.08073,1.08125
1716985800000,1.08124,1.08166,1.08106,1.08146
1716986700000,1.08146,1.08173,1.08142,1.08154
1716987600000,1.08153,1.08159,1.08072,1.08093
1716988500000,1.08093,1.08149,1.08088,1.08144
1716989400000,1.08143,1.08147,1.08106,1.08107
1716990300000,1.08108,1.08145,1.08099,1.08133
1716991200000,1.08134,1.08154,1.08125,1.08143
1716992100000,1.08142,1.08142,1.08102,1.08109
1716993000000,1.08108,1.08112,1.08081,1.08086
1716993900000,1.08086,1.08086,1.08048,1.08059
1716994800000,1.0806,1.08062,1.08029,1.08038
1716995700000,1.08039,1.08044,1.08021,1.08033
1716996600000,1.08033,1.08037,1.08006,1.08009
1716997500000,1.0801,1.08019,1.07999,1.08017
1716998400000,1.08018,1.08031,1.08008,1.08017
1716999300000,1.08016,1.08016,1.08005,1.08005
1717000200000,1.08006,1.0801,1.08,1.08002
1717001100000,1.08002,1.08015,1.08001,1.08011
1717002000000,1.08007,1.0804,1.08007,1.08019
1717002900000,1.08018,1.08036,1.08012,1.08034
1717003800000,1.08045,1.08054,1.08025,1.08035
1717004700000,1.08032,1.08035,1.08028,1.08032
1717005600000,1.08032,1.08035,1.08008,1.08026
1717006500000,1.08027,1.08031,1.08016,1.08021
1717007400000,1.0802,1.08021,1.0801,1.08014
1717008300000,1.08014,1.08014,1.08001,1.08009
1717009200000,1.0801,1.0802,1.08,1.08019
1717010100000,1.08022,1.08023,1.08001,1.08002
1717011000000,1.08001,1.08012,1.07996,1.08011
1717011900000,1.08011,1.08017,1.08,1.08011
1717012800000,1.08011,1.08011,1.07969,1.07987
1717013700000,1.07986,1.07996,1.07968,1.07995
1717014600000,1.07996,1.08,1.07952,1.07956
1717015500000,1.07956,1.07977,1.07956,1.07964
1717016400000,1.07965,1.08004,1.07955,1.07999
1717017300000,1.08001,1.08044,1.07989,1.08009
1717018200000,1.0801,1.08027,1.07993,1.08003
1717019100000,1.08003,1.08005,1.07974,1.07982
1717020000000,1.07981,1.07996,1.07974,1.07984
1717020900000,1.07984,1.07994,1.07971,1.07988
1717021800000,1.0799,1.0799,1.07953,1.07954
1717022700000,1.07955,1.07975,1.07938,1.07974
1717023600000,1.07974,1.07976,1.07961,1.0797
1717024500000,1.07971,1.07988,1.07964,1.07966
1717025400000,1.07967,1.07975,1.07961,1.07967
1717026300000,1.07966,1.0798,1.07966,1.07979
1717027200000,1.07979,1.07985,1.0797,1.07981
1717028100000,1.07981,1.07984,1.07965,1.07966
1717029000000,1.07965,1.07971,1.0792,1.07924
1717029900000,1.07923,1.07967,1.07921,1.07959
1717030800000,1.07958,1.07958,1.07925,1.07933
1717031700000,1.07933,1.07935,1.0789,1.07903
1717032600000,1.07902,1.0791,1.07891,1.07899
1717033500000,1.07898,1.0791,1.07883,1.079
1717034400000,1.07901,1.07952,1.07895,1.07941
1717035300000,1.07942,1.07945,1.07922,1.07943
1717036200000,1.07944,1.07965,1.07925,1.07937
1717037100000,1.07936,1.07964,1.07904,1.07955
1717038000000,1.07956,1.08015,1.07931,1.07999
1717038900000,1.07999,1.08016,1.07965,1.08013
1717039800000,1.08014,1.08026,1.07964,1.07982
1717040700000,1.07983,1.08112,1.07982,1.08084
1717041600000,1.08083,1.08111,1.08033,1.08037
1717042500000,1.08038,1.08114,1.08038,1.08085
1717043400000,1.08085,1.08129,1.08079,1.08113
1717044300000,1.08113,1.08186,1.08106,1.08149
1717045200000,1.08148,1.08181,1.08138,1.08154
1717046100000,1.08154,1.08181,1.08137,1.08162
1717047000000,1.08162,1.08181,1.08113,1.08136
1717047900000,1.08135,1.08151,1.08112,1.08127
1717048800000,1.08128,1.08155,1.08093,1.08093
1717049700000,1.08094,1.08151,1.08084,1.0815
1717050600000,1.0815,1.08192,1.08138,1.08183
1717051500000,1.08185,1.08198,1.08163,1.08174
1717052400000,1.08175,1.08178,1.08139,1.08145
1717053300000,1.08146,1.08197,1.08146,1.08194
1717054200000,1.08195,1.08216,1.08174,1.08209
1717055100000,1.0821,1.08214,1.08171,1.08184
1717056000000,1.08182,1.08194,1.08137,1.08139
1717056900000,1.08141,1.08158,1.08129,1.08154
1717057800000,1.08155,1.08267,1.08153,1.08265
1717058700000,1.08266,1.08327,1.08259,1.08289
1717059600000,1.08293,1.08337,1.08261,1.08279
1717060500000,1.08278,1.08321,1.08256,1.08298
1717061400000,1.08297,1.0831,1.08264,1.08279
1717062300000,1.0828,1.0833,1.08253,1.0829
1717063200000,1.08294,1.0839,1.08288,1.08306
1717064100000,1.08305,1.08386,1.08305,1.08371
1717065000000,1.0837,1.08409,1.08361,1.08409
1717065900000,1.0841,1.08443,1.08405,1.08407
1717066800000,1.08407,1.0842,1.08384,1.08384
1717067700000,1.08384,1.08451,1.08376,1.08436
1717068600000,1.08436,1.08449,1.08407,1.08407
1717069500000,1.08407,1.08427,1.08361,1.08362
1717070400000,1.08364,1.08386,1.08357,1.08382
1717071300000,1.08381,1.08411,1.0838,1.08392
1717072200000,1.08393,1.08419,1.08393,1.08403
1717073100000,1.08402,1.0842,1.08399,1.08399
1717074000000,1.084,1.08433,1.084,1.0842
1717074900000,1.0842,1.08426,1.08405,1.08414
1717075800000,1.08415,1.08423,1.084,1.08411
1717076700000,1.08411,1.08419,1.08389,1.0839
1717077600000,1.08391,1.08391,1.08379,1.08381
1717078500000,1.08378,1.08385,1.08352,1.08384
1717079400000,1.08384,1.08399,1.08373,1.08385
1717080300000,1.08385,1.08389,1.08363,1.08368
1717081200000,1.08367,1.08367,1.08329,1.08355
1717082100000,1.08355,1.08363,1.08344,1.08353
1717083000000,1.0835,1.08353,1.08293,1.08296
1717083900000,1.08297,1.08318,1.08268,1.08301
1717084800000,1.083,1.08306,1.0829,1.08296
1717085700000,1.08295,1.08312,1.08289,1.0831
1717086600000,1.08311,1.08313,1.08304,1.08308
1717087500000,1.08308,1.08326,1.08308,1.08316
1717088400000,1.08316,1.08334,1.0827,1.08331
1717089300000,1.08331,1.08332,1.08306,1.08311
1717090200000,1.08313,1.08333,1.08308,1.08325
1717091100000,1.08324,1.08343,1.08323,1.08334
1717092000000,1.08334,1.08335,1.08318,1.08334
1717092900000,1.08333,1.08335,1.08325,1.08335
1717093800000,1.08335,1.08339,1.0833,1.08335
1717094700000,1.08335,1.08338,1.08333,1.08334
1717095600000,1.08333,1.08335,1.08323,1.08324
1717096500000,1.08325,1.08325,1.08318,1.08321
1717097400000,1.08325,1.08325,1.08312,1.08319
1717098300000,1.08318,1.08325,1.08309,1.08312
1717099200000,1.08312,1.08334,1.08305,1.08316
1717100100000,1.08316,1.08318,1.08293,1.08303
1717101000000,1.08304,1.08327,1.08304,1.08319
1717101900000,1.08321,1.08327,1.08304,1.08321
1717102800000,1.0832,1.08335,1.08301,1.08304
1717103700000,1.08303,1.08311,1.08274,1.083
1717104600000,1.08299,1.08302,1.08251,1.08254
1717105500000,1.08253,1.08253,1.08201,1.08204
1717106400000,1.08201,1.08224,1.08197,1.08201
1717107300000,1.08201,1.08214,1.08191,1.08194
1717108200000,1.08194,1.08196,1.08148,1.08149
1717109100000,1.0815,1.08167,1.08114,1.08114
1717110000000,1.08113,1.0815,1.08112,1.08141
1717110900000,1.08144,1.08182,1.08134,1.0818
1717111800000,1.08179,1.08186,1.0817,1.08174
1717112700000,1.08175,1.08198,1.08174,1.08191
1717113600000,1.08193,1.08194,1.08165,1.08168
1717114500000,1.08167,1.08179,1.08163,1.08169
1717115400000,1.08169,1.08171,1.08155,1.08167
1717116300000,1.08167,1.0819,1.08156,1.08183
1717117200000,1.08183,1.08196,1.0817,1.08188
1717118100000,1.08189,1.08192,1.08171,1.08175
1717119000000,1.08176,1.08209,1.08176,1.08193
1717119900000,1.08194,1.08213,1.08193,1.08194
1717120800000,1.08197,1.08218,1.08158,1.08158
1717121700000,1.08158,1.08189,1.08145,1.08185
1717122600000,1.08186,1.08197,1.08176,1.08184
1717123500000,1.08187,1.08255,1.08176,1.0824
1717124400000,1.08238,1.08249,1.08216,1.08219
1717125300000,1.08218,1.0825,1.08195,1.08196
1717126200000,1.08197,1.08241,1.08167,1.08219
1717127100000,1.08219,1.08243,1.08206,1.08228
1717128000000,1.08227,1.08286,1.08225,1.08284
1717128900000,1.08282,1.08307,1.08274,1.08299
1717129800000,1.08299,1.08378,1.08296,1.08366
1717130700000,1.08365,1.08385,1.08341,1.08341
1717131600000,1.08341,1.08448,1.0834,1.08411
1717132500000,1.0841,1.08431,1.08388,1.08428
1717133400000,1.08428,1.08449,1.08398,1.08434
1717134300000,1.08435,1.08479,1.08433,1.08474
1717135200000,1.08477,1.08486,1.08446,1.08469
1717136100000,1.08468,1.08487,1.08459,1.0847
1717137000000,1.0847,1.08515,1.08468,1.08505
1717137900000,1.08505,1.0851,1.08475,1.08497
1717138800000,1.08497,1.08551,1.08491,1.0855
1717139700000,1.0855,1.08551,1.08513,1.08525
1717140600000,1.08526,1.08552,1.08517,1.08526
1717141500000,1.08524,1.08538,1.08481,1.08526
