timestamp,direction,expiration,payout,entry,exit,won,pnl
2025-12-21 01:45:00,long,60,0.9,88011.84,87943.76,False,-1.0
2025-12-21 01:45:00,long,120,0.87,88011.84,88070.64,True,0.87
2025-12-21 01:45:00,long,120,0.9,88011.84,88070.64,True,0.9
2026-01-03 06:30:00,long,15,0.87,89888.0,89871.05,False,-1.0
2026-01-03 06:30:00,long,15,0.9,89888.0,89871.05,False,-1.0
2026-01-03 06:30:00,long,30,0.87,89888.0,89766.8,False,-1.0
2026-01-03 06:30:00,long,30,0.9,89888.0,89766.8,False,-1.0
2026-01-03 06:30:00,long,60,0.87,89888.0,89558.5,False,-1.0
2026-01-03 06:30:00,long,60,0.9,89888.0,89558.5,False,-1.0
2026-01-03 06:30:00,long,120,0.87,89888.0,89785.65,False,-1.0
2026-01-03 06:30:00,long,120,0.9,89888.0,89785.65,False,-1.0
2026-01-06 00:00:00,long,15,0.87,93725.93,93807.71,True,0.87
2026-01-06 00:00:00,long,15,0.9,93725.93,93807.71,True,0.9
2026-01-06 00:00:00,long,30,0.87,93725.93,93650.64,False,-1.0
2026-01-06 00:00:00,long,30,0.9,93725.93,93650.64,False,-1.0
2026-01-06 00:00:00,long,60,0.87,93725.93,93917.31,True,0.87
2026-01-06 00:00:00,long,60,0.9,93725.93,93917.31,True,0.9
2026-01-06 00:00:00,long,120,0.87,93725.93,93752.13,True,0.87
2026-01-06 00:00:00,long,120,0.9,93725.93,93752.13,True,0.9
2026-01-15 01:15:00,long,15,0.87,96390.37,96482.18,True,0.87
2026-01-15 01:15:00,long,15,0.9,96390.37,96482.18,True,0.9
2026-01-15 01:15:00,long,30,0.87,96390.37,96445.31,True,0.87
2026-01-15 01:15:00,long,30,0.9,96390.37,96445.31,True,0.9
2026-01-15 01:15:00,long,60,0.87,96390.37,96527.45,True,0.87
2026-01-15 01:15:00,long,60,0.9,96390.37,96527.45,True,0.9
2026-01-15 01:15:00,long,120,0.87,96390.37,95919.86,False,-1.0
2026-01-15 01:15:00,long,120,0.9,96390.37,95919.86,False,-1.0
2026-01-15 03:15:00,long,15,0.87,95919.44,95907.36,False,-1.0
2026-01-15 03:15:00,long,15,0.9,95919.44,95907.36,False,-1.0
2026-01-15 03:15:00,long,30,0.87,95919.44,95985.1,True,0.87
2026-01-15 03:15:00,long,30,0.9,95919.44,95985.1,True,0.9
2026-01-15 03:15:00,long,60,0.87,95919.44,96244.04,True,0.87
2026-01-15 03:15:00,long,60,0.9,95919.44,96244.04,True,0.9
2026-01-15 03:15:00,long,120,0.87,95919.44,96249.9,True,0.87
2026-01-15 03:15:00,long,120,0.9,95919.44,96249.9,True,0.9
2026-01-27 06:30:00,long,15,0.87,88285.72,88332.67,True,0.87
2026-01-27 06:30:00,long,15,0.9,88285.72,88332.67,True,0.9
2026-01-27 06:30:00,long,30,0.87,88285.72,88497.41,True,0.87
2026-01-27 06:30:00,long,30,0.9,88285.72,88497.41,True,0.9
2026-01-27 06:30:00,long,60,0.87,88285.72,88451.84,True,0.87
2026-01-27 06:30:00,long,60,0.9,88285.72,88451.84,True,0.9
2026-01-27 06:30:00,long,120,0.87,88285.72,88226.71,False,-1.0
2026-01-27 06:30:00,long,120,0.9,88285.72,88226.71,False,-1.0
2026-04-06 22:45:00,long,15,0.87,68811.01,68602.81,False,-1.0
2026-04-06 22:45:00,long,15,0.9,68811.01,68602.81,False,-1.0
2026-04-06 22:45:00,long,30,0.87,68811.01,68522.02,False,-1.0
2026-04-06 22:45:00,long,30,0.9,68811.01,68522.02,False,-1.0
2026-04-06 22:45:00,long,60,0.87,68811.01,68853.66,True,0.87
2026-04-06 22:45:00,long,60,0.9,68811.01,68853.66,True,0.9
2026-04-06 22:45:00,long,120,0.87,68811.01,68775.7,False,-1.0
2026-04-06 22:45:00,long,120,0.9,68811.01,68775.7,False,-1.0
2026-05-03 23:30:00,long,15,0.87,78593.81,78568.57,False,-1.0
2026-05-03 23:30:00,long,15,0.9,78593.81,78568.57,False,-1.0
2026-05-03 23:30:00,long,30,0.87,78593.81,78511.67,False,-1.0
2026-05-03 23:30:00,long,30,0.9,78593.81,78511.67,False,-1.0
2026-05-03 23:30:00,long,60,0.87,78593.81,78397.89,False,-1.0
2026-05-03 23:30:00,long,60,0.9,78593.81,78397.89,False,-1.0
2026-05-03 23:30:00,long,120,0.87,78593.81,78800.0,True,0.87
2026-05-03 23:30:00,long,120,0.9,78593.81,78800.0,True,0.9
2026-05-05 09:00:00,long,15,0.87,80667.78,80657.73,False,-1.0
2026-05-05 09:00:00,long,15,0.9,80667.78,80657.73,False,-1.0
2026-05-05 09:00:00,long,30,0.87,80667.78,80589.59,False,-1.0
2026-05-05 09:00:00,long,30,0.9,80667.78,80589.59,False,-1.0
2026-05-05 09:00:00,long,60,0.87,80667.78,80677.56,True,0.87
2026-05-05 09:00:00,long,60,0.9,80667.78,80677.56,True,0.9
2026-05-05 09:00:00,long,120,0.87,80667.78,80942.73,True,0.87
2026-05-05 09:00:00,long,120,0.9,80667.78,80942.73,True,0.9
2026-06-21 08:15:00,long,15,0.87,64053.19,63982.73,False,-1.0
2026-06-21 08:15:00,long,15,0.9,64053.19,63982.73,False,-1.0
2026-06-21 08:15:00,long,30,0.87,64053.19,64014.0,False,-1.0
2026-06-21 08:15:00,long,30,0.9,64053.19,64014.0,False,-1.0
2026-06-21 08:15:00,long,60,0.87,64053.19,64050.0,False,-1.0
2026-06-21 08:15:00,long,60,0.9,64053.19,64050.0,False,-1.0
2026-06-21 08:15:00,long,120,0.87,64053.19,64310.0,True,0.87
2026-06-21 08:15:00,long,120,0.9,64053.19,64310.0,True,0.9
2026-07-02 07:15:00,long,15,0.87,60165.01,60136.3,False,-1.0
2026-07-02 07:15:00,long,15,0.9,60165.01,60136.3,False,-1.0
2026-07-02 07:15:00,long,30,0.87,60165.01,60149.99,False,-1.0
2026-07-02 07:15:00,long,30,0.9,60165.01,60149.99,False,-1.0
2026-07-02 07:15:00,long,60,0.87,60165.01,60362.33,True,0.87
2026-07-02 07:15:00,long,60,0.9,60165.01,60362.33,True,0.9
2026-07-02 07:15:00,long,120,0.87,60165.01,60604.91,True,0.87
2026-07-02 07:15:00,long,120,0.9,60165.01,60604.91,True,0.9
2026-07-03 00:15:00,long,15,0.87,61303.55,61337.99,True,0.87
2026-07-03 00:15:00,long,15,0.9,61303.55,61337.99,True,0.9
2026-07-03 00:15:00,long,30,0.87,61303.55,61308.75,True,0.87
2026-07-03 00:15:00,long,30,0.9,61303.55,61308.75,True,0.9
2026-07-03 00:15:00,long,60,0.87,61303.55,61570.0,True,0.87
2026-07-03 00:15:00,long,60,0.9,61303.55,61570.0,True,0.9
2026-07-03 00:15:00,long,120,0.87,61303.55,61398.93,True,0.87
2026-07-03 00:15:00,long,120,0.9,61303.55,61398.93,True,0.9
2026-07-16 00:15:00,long,15,0.87,64565.99,64519.99,False,-1.0
2026-07-16 00:15:00,long,15,0.9,64565.99,64519.99,False,-1.0
2026-07-16 00:15:00,long,30,0.87,64565.99,64584.07,True,0.87
2026-07-16 00:15:00,long,30,0.9,64565.99,64584.07,True,0.9
2026-07-16 00:15:00,long,60,0.87,64565.99,64559.25,False,-1.0
2026-07-16 00:15:00,long,60,0.9,64565.99,64559.25,False,-1.0
2026-07-16 00:15:00,long,120,0.87,64565.99,64669.99,True,0.87
2026-07-16 00:15:00,long,120,0.9,64565.99,64669.99,True,0.9
2026-07-16 07:15:00,long,15,0.87,64500.01,64234.24,False,-1.0
2026-07-16 07:15:00,long,15,0.9,64500.01,64234.24,False,-1.0
2026-07-16 07:15:00,long,30,0.87,64500.01,64238.0,False,-1.0
2026-07-16 07:15:00,long,30,0.9,64500.01,64238.0,False,-1.0
2026-07-16 07:15:00,long,60,0.87,64500.01,64160.51,False,-1.0
2026-07-16 07:15:00,long,60,0.9,64500.01,64160.51,False,-1.0
2026-07-16 07:15:00,long,120,0.87,64500.01,64032.87,False,-1.0
2026-07-16 07:15:00,long,120,0.9,64500.01,64032.87,False,-1.0
2026-08-06 01:15:00,long,15,0.87,64518.09,64565.99,True,0.87
2026-08-06 01:15:00,long,15,0.9,64518.09,64565.99,True,0.9
2026-08-06 01:15:00,long,30,0.87,64518.09,64580.07,True,0.87
2026-08-06 01:15:00,long,30,0.9,64518.09,64580.07,True,0.9
2026-08-06 01:15:00,long,60,0.87,64518.09,64527.82,True,0.87
2026-08-06 01:15:00,long,60,0.9,64518.09,64527.82,True,0.9
2026-08-06 01:15:00,long,120,0.87,64518.09,64541.73,True,0.87
2026-08-06 01:15:00,long,120,0.9,64518.09,64541.73,True,0.9
2026-08-08 19:00:00,long,15,0.87,65021.01,65019.0,False,-1.0
2026-08-08 19:00:00,long,15,0.9,65021.01,65019.0,False,-1.0
2026-08-08 19:00:00,long,30,0.87,65021.01,65044.0,True,0.87
2026-08-08 19:00:00,long,30,0.9,65021.01,65044.0,True,0.9
2026-08-08 19:00:00,long,60,0.87,65021.01,65076.45,True,0.87
2026-08-08 19:00:00,long,60,0.9,65021.01,65076.45,True,0.9
2026-08-08 19:00:00,long,120,0.87,65021.01,65046.5,True,0.87
2026-08-08 19:00:00,long,120,0.9,65021.01,65046.5,True,0.9
2026-08-08 22:00:00,long,15,0.87,65000.01,64993.51,False,-1.0
2026-08-08 22:00:00,long,15,0.9,65000.01,64993.51,False,-1.0
2026-08-08 22:00:00,long,30,0.87,65000.01,64977.51,False,-1.0
2026-08-08 22:00:00,long,30,0.9,65000.01,64977.51,False,-1.0
2026-08-08 22:00:00,long,60,0.87,65000.01,64936.01,False,-1.0
2026-08-08 22:00:00,long,60,0.9,65000.01,64936.01,False,-1.0
2026-08-08 22:00:00,long,120,0.87,65000.01,64960.27,False,-1.0
2026-08-08 22:00:00,long,120,0.9,65000.01,64960.27,False,-1.0
2026-08-08 23:00:00,long,15,0.87,64936.01,64938.01,True,0.87
2026-08-08 23:00:00,long,15,0.9,64936.01,64938.01,True,0.9
2026-08-08 23:00:00,long,30,0.87,64936.01,64970.7,True,0.87
2026-08-08 23:00:00,long,30,0.9,64936.01,64970.7,True,0.9
2026-08-08 23:00:00,long,60,0.87,64936.01,64960.27,True,0.87
2026-08-08 23:00:00,long,60,0.9,64936.01,64960.27,True,0.9
2026-08-08 23:00:00,long,120,0.87,64936.01,64983.49,True,0.87
2026-08-08 23:00:00,long,120,0.9,64936.01,64983.49,True,0.9
2026-08-19 00:45:00,long,15,0.87,64488.0,64530.0,True,0.87
2026-08-19 00:45:00,long,15,0.9,64488.0,64530.0,True,0.9
2026-08-19 00:45:00,long,30,0.87,64488.0,64487.16,False,-1.0
2026-08-19 00:45:00,long,30,0.9,64488.0,64487.16,False,-1.0
2026-08-19 00:45:00,long,60,0.87,64488.0,64400.48,False,-1.0
2026-08-19 00:45:00,long,60,0.9,64488.0,64400.48,False,-1.0
2026-08-19 00:45:00,long,120,0.87,64488.0,64351.9,False,-1.0
2026-08-19 00:45:00,long,120,0.9,64488.0,64351.9,False,-1.0
2026-09-20 02:30:00,long,15,0.87,80562.87,80331.52,False,-1.0
2026-09-20 02:30:00,long,15,0.9,80562.87,80331.52,False,-1.0
2026-09-20 02:30:00,long,30,0.87,80562.87,80247.39,False,-1.0
2026-09-20 02:30:00,long,30,0.9,80562.87,80247.39,False,-1.0
2026-09-20 02:30:00,long,60,0.87,80562.87,80387.99,False,-1.0
2026-09-20 02:30:00,long,60,0.9,80562.87,80387.99,False,-1.0
2026-09-20 02:30:00,long,120,0.87,80562.87,80383.95,False,-1.0
2026-09-20 02:30:00,long,120,0.9,80562.87,80383.95,False,-1.0
2025-09-27 22:15:00,short,15,0.87,109699.97,109578.07,True,0.87
2025-09-27 22:15:00,short,15,0.9,109699.97,109578.07,True,0.9
2025-09-27 22:15:00,short,30,0.87,109699.97,109605.62,True,0.87
2025-09-27 22:15:00,short,30,0.9,109699.97,109605.62,True,0.9
2025-09-27 22:15:00,short,60,0.87,109699.97,109543.85,True,0.87
2025-09-27 22:15:00,short,60,0.9,109699.97,109543.85,True,0.9
2025-09-27 22:15:00,short,120,0.87,109699.97,109787.74,False,-1.0
2025-09-27 22:15:00,short,120,0.9,109699.97,109787.74,False,-1.0
2025-10-11 12:15:00,short,15,0.87,112466.65,112291.81,True,0.87
2025-10-11 12:15:00,short,15,0.9,112466.65,112291.81,True,0.9
2025-10-11 12:15:00,short,30,0.87,112466.65,112380.14,True,0.87
2025-10-11 12:15:00,short,30,0.9,112466.65,112380.14,True,0.9
2025-10-11 12:15:00,short,60,0.87,112466.65,112345.98,True,0.87
2025-10-11 12:15:00,short,60,0.9,112466.65,112345.98,True,0.9
2025-10-11 12:15:00,short,120,0.87,112466.65,112039.41,True,0.87
2025-10-11 12:15:00,short,120,0.9,112466.65,112039.41,True,0.9
2025-10-29 07:45:00,short,15,0.87,113577.9,113332.85,True,0.87
2025-10-29 07:45:00,short,15,0.9,113577.9,113332.85,True,0.9
2025-10-29 07:45:00,short,30,0.87,113577.9,113311.24,True,0.87
2025-10-29 07:45:00,short,30,0.9,113577.9,113311.24,True,0.9
2025-10-29 07:45:00,short,60,0.87,113577.9,113070.94,True,0.87
2025-10-29 07:45:00,short,60,0.9,113577.9,113070.94,True,0.9
2025-10-29 07:45:00,short,120,0.87,113577.9,112974.44,True,0.87
2025-10-29 07:45:00,short,120,0.9,113577.9,112974.44,True,0.9
2025-10-31 00:00:00,short,15,0.87,108657.59,108516.41,True,0.87
2025-10-31 00:00:00,short,15,0.9,108657.59,108516.41,True,0.9
2025-10-31 00:00:00,short,30,0.87,108657.59,108698.5,False,-1.0
2025-10-31 00:00:00,short,30,0.9,108657.59,108698.5,False,-1.0
2025-10-31 00:00:00,short,60,0.87,108657.59,109769.7,False,-1.0
2025-10-31 00:00:00,short,60,0.9,108657.59,109769.7,False,-1.0
2025-10-31 00:00:00,short,120,0.87,108657.59,109056.79,False,-1.0
2025-10-31 00:00:00,short,120,0.9,108657.59,109056.79,False,-1.0
2025-10-31 00:30:00,short,15,0.87,108698.49,109317.21,False,-1.0
2025-10-31 00:30:00,short,15,0.9,108698.49,109317.21,False,-1.0
2025-10-31 00:30:00,short,30,0.87,108698.49,109769.7,False,-1.0
2025-10-31 00:30:00,short,30,0.9,108698.49,109769.7,False,-1.0
2025-10-31 00:30:00,short,60,0.87,108698.49,109547.49,False,-1.0
2025-10-31 00:30:00,short,60,0.9,108698.49,109547.49,False,-1.0
2025-10-31 00:30:00,short,120,0.87,108698.49,108790.6,False,-1.0
2025-10-31 00:30:00,short,120,0.9,108698.49,108790.6,False,-1.0
2025-11-13 23:00:00,short,15,0.87,100092.4,100231.64,False,-1.0
2025-11-13 23:00:00,short,15,0.9,100092.4,100231.64,False,-1.0
2025-11-13 23:00:00,short,30,0.87,100092.4,100420.4,False,-1.0
2025-11-13 23:00:00,short,30,0.9,100092.4,100420.4,False,-1.0
2025-11-13 23:00:00,short,60,0.87,100092.4,99329.41,True,0.87
2025-11-13 23:00:00,short,60,0.9,100092.4,99329.41,True,0.9
2025-11-13 23:00:00,short,120,0.87,100092.4,98941.99,True,0.87
2025-11-13 23:00:00,short,120,0.9,100092.4,98941.99,True,0.9
2025-11-20 22:15:00,short,15,0.87,88131.55,88131.01,True,0.87
2025-11-20 22:15:00,short,15,0.9,88131.55,88131.01,True,0.9
2025-11-20 22:15:00,short,30,0.87,88131.55,88065.97,True,0.87
2025-11-20 22:15:00,short,30,0.9,88131.55,88065.97,True,0.9
2025-11-20 22:15:00,short,60,0.87,88131.55,87265.51,True,0.87
2025-11-20 22:15:00,short,60,0.9,88131.55,87265.51,True,0.9
2025-11-20 22:15:00,short,120,0.87,88131.55,87281.37,True,0.87
2025-11-20 22:15:00,short,120,0.9,88131.55,87281.37,True,0.9
2025-11-22 14:00:00,short,15,0.87,84454.06,84581.7,False,-1.0
2025-11-22 14:00:00,short,15,0.9,84454.06,84581.7,False,-1.0
2025-11-22 14:00:00,short,30,0.87,84454.06,84390.15,True,0.87
2025-11-22 14:00:00,short,30,0.9,84454.06,84390.15,True,0.9
2025-11-22 14:00:00,short,60,0.87,84454.06,84382.81,True,0.87
2025-11-22 14:00:00,short,60,0.9,84454.06,84382.81,True,0.9
2025-11-22 14:00:00,short,120,0.87,84454.06,84592.93,False,-1.0
2025-11-22 14:00:00,short,120,0.9,84454.06,84592.93,False,-1.0
2025-11-22 16:30:00,short,15,0.87,84828.0,84694.66,True,0.87
2025-11-22 16:30:00,short,15,0.9,84828.0,84694.66,True,0.9
2025-11-22 16:30:00,short,30,0.87,84828.0,84543.38,True,0.87
2025-11-22 16:30:00,short,30,0.9,84828.0,84543.38,True,0.9
2025-11-22 16:30:00,short,60,0.87,84828.0,84547.55,True,0.87
2025-11-22 16:30:00,short,60,0.9,84828.0,84547.55,True,0.9
2025-11-22 16:30:00,short,120,0.87,84828.0,84563.1,True,0.87
2025-11-22 16:30:00,short,120,0.9,84828.0,84563.1,True,0.9
2025-12-06 13:30:00,short,15,0.87,89783.15,89673.73,True,0.87
2025-12-06 13:30:00,short,15,0.9,89783.15,89673.73,True,0.9
2025-12-06 13:30:00,short,30,0.87,89783.15,89740.13,True,0.87
2025-12-06 13:30:00,short,30,0.9,89783.15,89740.13,True,0.9
2025-12-06 13:30:00,short,60,0.87,89783.15,90064.5,False,-1.0
2025-12-06 13:30:00,short,60,0.9,89783.15,90064.5,False,-1.0
2025-12-06 13:30:00,short,120,0.87,89783.15,89873.61,False,-1.0
2025-12-06 13:30:00,short,120,0.9,89783.15,89873.61,False,-1.0
2025-12-26 20:30:00,short,15,0.87,87687.01,87585.77,True,0.87
2025-12-26 20:30:00,short,15,0.9,87687.01,87585.77,True,0.9
2025-12-26 20:30:00,short,30,0.87,87687.01,87653.6,True,0.87
2025-12-26 20:30:00,short,30,0.9,87687.01,87653.6,True,0.9
2025-12-26 20:30:00,short,60,0.87,87687.01,87498.12,True,0.87
2025-12-26 20:30:00,short,60,0.9,87687.01,87498.12,True,0.9
2025-12-26 20:30:00,short,120,0.87,87687.01,87412.5,True,0.87
2025-12-26 20:30:00,short,120,0.9,87687.01,87412.5,True,0.9
2025-12-27 15:30:00,short,15,0.87,87588.0,87551.25,True,0.87
2025-12-27 15:30:00,short,15,0.9,87588.0,87551.25,True,0.9
2025-12-27 15:30:00,short,30,0.87,87588.0,87500.01,True,0.87
2025-12-27 15:30:00,short,30,0.9,87588.0,87500.01,True,0.9
2025-12-27 15:30:00,short,60,0.87,87588.0,87544.22,True,0.87
2025-12-27 15:30:00,short,60,0.9,87588.0,87544.22,True,0.9
2025-12-27 15:30:00,short,120,0.87,87588.0,87536.48,True,0.87
2025-12-27 15:30:00,short,120,0.9,87588.0,87536.48,True,0.9
2026-01-08 16:45:00,short,15,0.87,90926.84,91114.23,False,-1.0
2026-01-08 16:45:00,short,15,0.9,90926.84,91114.23,False,-1.0
2026-01-08 16:45:00,short,30,0.87,90926.84,90865.59,True,0.87
2026-01-08 16:45:00,short,30,0.9,90926.84,90865.59,True,0.9
2026-01-08 16:45:00,short,60,0.87,90926.84,91366.39,False,-1.0
2026-01-08 16:45:00,short,60,0.9,90926.84,91366.39,False,-1.0
2026-01-08 16:45:00,short,120,0.87,90926.84,91117.35,False,-1.0
2026-01-08 16:45:00,short,120,0.9,90926.84,91117.35,False,-1.0
2026-01-16 20:30:00,short,15,0.87,95250.01,95553.6,False,-1.0
2026-01-16 20:30:00,short,15,0.9,95250.01,95553.6,False,-1.0
2026-01-16 20:30:00,short,30,0.87,95250.01,95416.01,False,-1.0
2026-01-16 20:30:00,short,30,0.9,95250.01,95416.01,False,-1.0
2026-01-16 20:30:00,short,60,0.87,95250.01,95551.1,False,-1.0
2026-01-16 20:30:00,short,60,0.9,95250.01,95551.1,False,-1.0
2026-01-16 20:30:00,short,120,0.87,95250.01,95419.54,False,-1.0
2026-01-16 20:30:00,short,120,0.9,95250.01,95419.54,False,-1.0
2026-01-17 11:30:00,short,15,0.87,95319.04,95323.86,False,-1.0
2026-01-17 11:30:00,short,15,0.9,95319.04,95323.86,False,-1.0
2026-01-17 11:30:00,short,30,0.87,95319.04,95362.25,False,-1.0
2026-01-17 11:30:00,short,30,0.9,95319.04,95362.25,False,-1.0
2026-01-17 11:30:00,short,60,0.87,95319.04,95267.5,True,0.87
2026-01-17 11:30:00,short,60,0.9,95319.04,95267.5,True,0.9
2026-01-17 11:30:00,short,120,0.87,95319.04,95433.12,False,-1.0
2026-01-17 11:30:00,short,120,0.9,95319.04,95433.12,False,-1.0
2026-01-17 11:45:00,short,15,0.87,95323.85,95362.25,False,-1.0
2026-01-17 11:45:00,short,15,0.9,95323.85,95362.25,False,-1.0
2026-01-17 11:45:00,short,30,0.87,95323.85,95270.24,True,0.87
2026-01-17 11:45:00,short,30,0.9,95323.85,95270.24,True,0.9
2026-01-17 11:45:00,short,60,0.87,95323.85,95251.15,True,0.87
2026-01-17 11:45:00,short,60,0.9,95323.85,95251.15,True,0.9
2026-01-17 11:45:00,short,120,0.87,95323.85,95438.32,False,-1.0
2026-01-17 11:45:00,short,120,0.9,95323.85,95438.32,False,-1.0
2026-01-17 12:00:00,short,15,0.87,95362.24,95270.24,True,0.87
2026-01-17 12:00:00,short,15,0.9,95362.24,95270.24,True,0.9
2026-01-17 12:00:00,short,30,0.87,95362.24,95267.5,True,0.87
2026-01-17 12:00:00,short,30,0.9,95362.24,95267.5,True,0.9
2026-01-17 12:00:00,short,60,0.87,95362.24,95244.54,True,0.87
2026-01-17 12:00:00,short,60,0.9,95362.24,95244.54,True,0.9
2026-01-17 12:00:00,short,120,0.87,95362.24,95432.98,False,-1.0
2026-01-17 12:00:00,short,120,0.9,95362.24,95432.98,False,-1.0
2026-04-02 14:30:00,short,15,0.87,67054.46,66868.18,True,0.87
2026-04-02 14:30:00,short,15,0.9,67054.46,66868.18,True,0.9
2026-04-02 14:30:00,short,30,0.87,67054.46,66904.01,True,0.87
2026-04-02 14:30:00,short,30,0.9,67054.46,66904.01,True,0.9
2026-04-02 14:30:00,short,60,0.87,67054.46,66936.69,True,0.87
2026-04-02 14:30:00,short,60,0.9,67054.46,66936.69,True,0.9
2026-04-02 14:30:00,short,120,0.87,67054.46,67172.97,False,-1.0
2026-04-02 14:30:00,short,120,0.9,67054.46,67172.97,False,-1.0
2026-06-09 20:00:00,short,15,0.87,62212.71,62091.99,True,0.87
2026-06-09 20:00:00,short,15,0.9,62212.71,62091.99,True,0.9
2026-06-09 20:00:00,short,30,0.87,62212.71,62132.0,True,0.87
2026-06-09 20:00:00,short,30,0.9,62212.71,62132.0,True,0.9
2026-06-09 20:00:00,short,60,0.87,62212.71,62134.0,True,0.87
2026-06-09 20:00:00,short,60,0.9,62212.71,62134.0,True,0.9
2026-06-09 20:00:00,short,120,0.87,62212.71,61838.81,True,0.87
2026-06-09 20:00:00,short,120,0.9,62212.71,61838.81,True,0.9
2026-07-08 17:15:00,short,15,0.87,62308.66,62262.85,True,0.87
2026-07-08 17:15:00,short,15,0.9,62308.66,62262.85,True,0.9
2026-07-08 17:15:00,short,30,0.87,62308.66,62104.62,True,0.87
2026-07-08 17:15:00,short,30,0.9,62308.66,62104.62,True,0.9
2026-07-08 17:15:00,short,60,0.87,62308.66,62192.73,True,0.87
2026-07-08 17:15:00,short,60,0.9,62308.66,62192.73,True,0.9
2026-07-08 17:15:00,short,120,0.87,62308.66,62233.57,True,0.87
2026-07-08 17:15:00,short,120,0.9,62308.66,62233.57,True,0.9
2026-07-25 10:45:00,short,15,0.87,64069.99,64073.2,False,-1.0
2026-07-25 10:45:00,short,15,0.9,64069.99,64073.2,False,-1.0
2026-07-25 10:45:00,short,30,0.87,64069.99,64086.54,False,-1.0
2026-07-25 10:45:00,short,30,0.9,64069.99,64086.54,False,-1.0
2026-07-25 10:45:00,short,60,0.87,64069.99,64064.01,True,0.87
2026-07-25 10:45:00,short,60,0.9,64069.99,64064.01,True,0.9
2026-07-25 10:45:00,short,120,0.87,64069.99,64123.8,False,-1.0
2026-07-25 10:45:00,short,120,0.9,64069.99,64123.8,False,-1.0
2026-07-25 12:45:00,short,15,0.87,64123.8,64130.97,False,-1.0
2026-07-25 12:45:00,short,15,0.9,64123.8,64130.97,False,-1.0
2026-07-25 12:45:00,short,30,0.87,64123.8,64132.0,False,-1.0
2026-07-25 12:45:00,short,30,0.9,64123.8,64132.0,False,-1.0
2026-07-25 12:45:00,short,60,0.87,64123.8,64172.0,False,-1.0
2026-07-25 12:45:00,short,60,0.9,64123.8,64172.0,False,-1.0
2026-07-25 12:45:00,short,120,0.87,64123.8,64214.04,False,-1.0
2026-07-25 12:45:00,short,120,0.9,64123.8,64214.04,False,-1.0
2026-08-11 09:45:00,short,15,0.87,64300.0,64244.0,True,0.87
2026-08-11 09:45:00,short,15,0.9,64300.0,64244.0,True,0.9
2026-08-11 09:45:00,short,30,0.87,64300.0,64307.23,False,-1.0
2026-08-11 09:45:00,short,30,0.9,64300.0,64307.23,False,-1.0
2026-08-11 09:45:00,short,60,0.87,64300.0,64233.23,True,0.87
2026-08-11 09:45:00,short,60,0.9,64300.0,64233.23,True,0.9
2026-08-11 09:45:00,short,120,0.87,64300.0,64389.57,False,-1.0
2026-08-11 09:45:00,short,120,0.9,64300.0,64389.57,False,-1.0
2026-08-12 01:30:00,short,15,0.87,63820.58,63813.8,True,0.87
2026-08-12 01:30:00,short,15,0.9,63820.58,63813.8,True,0.9
2026-08-12 01:30:00,short,30,0.87,63820.58,63851.84,False,-1.0
2026-08-12 01:30:00,short,30,0.9,63820.58,63851.84,False,-1.0
